company,title,sector,location,career,education,category
티디씨엑스코리아(유),[TDCX Korea] 디지털 광고/마케팅 Lead Generation Specialist,데이터분석가광고영업데이터 사이언티스트,서울전체 외,경력 1년↑ · 계약직,"대학(2,3년)↑",Data Analysis
Full-stack GenAI Engineer,Full-stack GenAI Engineer,데이터엔지니어백엔드/서버개발앱개발웹개발머신러닝 외,서울 강남구,3 ~ 8년 · 정규직,학력무관,Data Engineer
(주)키스템프그룹,[정규직/중식제공] 유명 대기업 데이터 엔지니어 다수 채용,데이터엔지니어DBASE(시스템엔지니어)빅데이터솔루션 외,서울 구로구,경력 3년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)에버브레인써치,[박사출신] 바이오기업 의료 AI 개발,딥러닝영상처리PythonPytorchTensorflow,서울 강남구,경력 2년↑ · 정규직,박사,Deep Learning
주식회사 비온에이치알,우량 스타트업 AI 개발 팀장 채용,딥러닝AI(인공지능)PythonPMO개발PM,서울 강남구,경력 5년↑ · 정규직,대학교(4년)↑,Deep Learning
(주)스카우트플랜,OpenCV/딥러닝 프레임워크 개발(C++/Python),딥러닝영상처리이미지프로세싱C++OpenCV 외,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Deep Learning
파워에이치알,[주요SI업체] AI 보안사업 엔지니어/서비스개발/컨설팅/사업수행,데이터엔지니어보안컨설팅정보보안AI(인공지능)AIX 외,서울 강서구,3 ~ 16년 · 정규직,대학교(4년)↑,Data Engineer
파워에이치알,[주요SI업체] AI기반 Data Engineer,데이터엔지니어데이터마이닝빅데이터ApachePython 외,서울 강서구,3 ~ 15년 · 정규직,대학교(4년)↑,Data Engineer
프로페셔날핸즈인핸즈코리아(주),분석 및 데이터 사업관련 영업전문가[차장~이사],데이터분석가IT컨설팅솔루션기술영업시스템영업데이타솔루션영업,서울 강남구,10 ~ 20년 · 정규직,"대학(2,3년)↑",Data Analysis
파워에이치알,[주요SI업체] Forward Deployed Engineer,데이터엔지니어데이터라벨링데이터마이닝빅데이터AI(인공지능),서울 강서구,3 ~ 16년 · 정규직,대학교(4년)↑,Data Engineer
제이앤피에이치알컨설팅,[Global Company] 데이터 엔지니어 Databricks,데이터엔지니어,서울 강남구,4 ~ 9년 · 정규직,"대학(2,3년)↑",Data Engineer
(주)스카우트파트너스,유통CRM (Braze.Amplitude.SQL.데이터분석.개인화.2-5)대기업,데이터분석가빅데이터SQL마케팅기획CRM마케팅 외,서울 강남구,2 ~ 6년 · 정규직,대학교(4년)↑,Data Analysis
(주)스카우트파트너스,유통CRM팀장(전략.온오프.그로스.퍼포먼스.SQL.리딩) 대기업,데이터분석가빅데이터SQL마케팅기획CRM마케팅 외,서울 강남구,8 ~ 20년 · 정규직,대학교(4년)↑,Data Analysis
(주)스카우트플랜,Java 백엔드 개발( DB 설계 및 성능 개선),데이터엔지니어백엔드/서버개발SE(시스템엔지니어)SI개발S/W 외,서울 강남구,10 ~ 15년 · 정규직,대학교(4년)↑,Data Engineer
(주)라온서치,"Data Analyst 모집 (미용의료 플랫폼 기업  / 대리,과장급)",데이터분석가DBAPython,서울 서초구,6 ~ 12년 · 정규직,대학교(4년)↑,Data Analysis
(주)스카우트플랜,C# Program(Machine Vision 경력/영어 사용),머신러닝C#PM(프로젝트매니저),서울 강남구,6 ~ 15년 · 정규직,대학교(4년)↑,Machine Learning
[코스피 상장 IT서비스 중견기업] 증권사 데이터베이스 엔지니어,[코스피 상장 IT서비스 중견기업] 증권사 데이터베이스 엔지니어,데이터엔지니어DBA데이터마이닝트러블슈팅DBMS 외,서울 마포구,3 ~ 12년 · 정규직,대학교(4년)↑,Data Engineer
리뉴피플 주식회사,빅테크 데이터 분석 실장급 채용,데이터분석가데이터시각화빅데이터Python데이터분석 외,서울 강남구,경력 12년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)유니코써치,[초고성장 기술기업] AIML 개발자(석사이상),머신러닝알고리즘PythonPytorchTensorflow 외,서울 중구,경력무관 · 정규직,석사↑,Machine Learning
굿커리어,스타트기업 정보보안(국제인증) 대리급 구함(굿커리어),기술지원보안컨설팅웹마스터유지보수정보보안 외,서울 강남구,3 ~ 7년 · 정규직,대학교(4년)↑,Other
(주)터닝포인트에이치알,"대형 클라우드 기업, DevOps엔지니어",기술지원데이터엔지니어SE(시스템엔지니어)ICT컨설팅취약점진단 외,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)터닝포인트에이치알,"대형 IT영업, 솔루션영업",데이터엔지니어SE(시스템엔지니어)ICT컨설팅취약점진단클라우드 외,서울 강남구,경력 1년↑ · 정규직,"대학(2,3년)↑",Data Engineer
(주)터닝포인트에이치알,"대형 클라우드 기업, 클라우드엔지니어",기술지원데이터엔지니어SE(시스템엔지니어)ICT컨설팅취약점진단 외,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)피플케어코리아,AI 데이터 엔지니어 경력직,데이터 사이언티스트,서울 송파구,2 ~ 10년 · 정규직 외,대학교(4년)↑,Other
(주)엠제이플렉스,[상암/KBS계열사/신입가능] KBS미디어 디지털서비스1부 웹운영,기술지원데이터엔지니어앱개발웹개발네트워크 외,서울 마포구 외,경력무관 · 파견직,학력무관,Data Engineer
㈜골드윙파트너스,Sales &amp; Marketing Coordinator,데이터분석가SE(시스템엔지니어)영업관리영업지원CRM마케팅,서울 용산구 외,경력 5년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)맨파워그룹코리아,[삼성] 글로벌 제약회사 'A사' 영업지원,데이터분석가ERP영업관리영업지원영업직 외,서울 강남구,경력무관 · 계약직 외,대학교(4년)↑,Data Analysis
스탭스(주),[강남/논현] 파두 IT 인프라 업무보조 인원 채용,데이터엔지니어백엔드/서버개발유지보수IT컨설팅인프라,서울 강남구,신입 · 경력 · 파견직,학력무관,Data Engineer
주식회사 비온에이치알,스타트업 CTO 채용,딥러닝AI(인공지능)CTO,서울 마포구,경력 12년↑ · 정규직,"대학(2,3년)↑",Deep Learning
피플워크(주),AI Engineer / AI Scientist (Drug Discovery) - 글로벌제약회사,데이터분석가AI(인공지능),서울 강남구,3 ~ 8년 · 정규직,대학교(4년)↑,Data Analysis
(주)피플케어코리아,MDM 기준정보체계 컨설팅,데이터분석가IT컨설팅모델링SAP시스템설계 외,서울 강남구,경력 4년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)피플케어코리아,DT AI.X Consulting,IT컨설팅머신러닝챗봇NLP(자연어처리)AI(인공지능) 외,서울 강남구,경력 1년↑ · 정규직,대학교(4년)↑,Machine Learning
로이컨설팅(주),[글로벌 리딩 컨설팅펌]  AA(Application Architecture),데이터엔지니어IT컨설팅빅데이터,서울 강남구,경력 4년↑ · 정규직,대학교(4년)↑,Data Engineer
로이컨설팅(주),[글로벌 리딩 컨설팅펌]  TA(Technical Architecture),데이터엔지니어IT컨설팅빅데이터,서울 강남구,경력 4년↑ · 정규직,대학교(4년)↑,Data Engineer
로이컨설팅(주),[글로벌 리딩 컨설팅펌]  DA(데이터 아키텍쳐),데이터엔지니어IT컨설팅빅데이터,서울 강남구,경력 4년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)라온서치,"Data Analyst 채용 (미용의료 플랫폼 기업  / 대리,과장급)",데이터분석가DBAPython,서울 서초구,6 ~ 12년 · 정규직,대학교(4년)↑,Data Analysis
(주)에버브레인써치,[박사출신] 바이오기업 연구소장,딥러닝영상처리PythonPytorchTensorflow,서울 강남구,경력 5년↑ · 정규직,박사,Deep Learning
주식회사 비온에이치알,스타트업 AI 기반 영상분석 솔루션 개발 (부장~임원급),머신러닝빅데이터솔루션알고리즘영상처리 외,서울 강남구,경력 10년↑ · 정규직,대학교(4년)↑,Machine Learning
주식회사 비온에이치알,스타트업 AI 개발 팀장,딥러닝AI(인공지능)CTO,서울 마포구,경력 12년↑ · 정규직,"대학(2,3년)↑",Deep Learning
(외국계 보험사) AI 딥러닝 및 머신러닝 전문가,(외국계 보험사) AI 딥러닝 및 머신러닝 전문가,데이터엔지니어백엔드/서버개발웹개발프론트엔드DBA 외,서울 용산구,경력 10년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)모닝인,[서울시 영등포구]  소스코드 취약점 진단(SAST) 컨설턴트,데이터분석가IT컨설팅취약점진단C#C++ 외,서울 영등포구,경력 2년↑ · 정규직,학력무관,Data Analysis
주식회사라피플코리아리미티드,주식회사라피플코리아리미티드 IT 기획·전략 담당자를 찾고 있어요,데이터분석가보안컨설팅유지보수네트워크인프라 외,서울 강남구,5 ~ 10년 · 정규직,학력무관,Data Analysis
(주)피플렙,[AI솔루션 기업]Data Scientist - 제조 예지보전,데이터 사이언티스트,서울 강남구,3 ~ 8년 · 정규직,대학교(4년)↑,Other
(주)사람인에이치에스,[가산/코스닥상장] X-ray 장비 SW개발 파트장급 채용,QA/테스터SE(시스템엔지니어)SI개발머신러닝영상처리 외,서울 금천구 외,5 ~ 15년 · 정규직,석사↑,Machine Learning
(주)사람인에이치에스,[가산/코스닥상장] 검사장비 SW 개발 인재 채용 (신입 가능),QA/테스터SE(시스템엔지니어)SI개발머신러닝영상처리 외,서울 금천구 외,경력무관 · 정규직,석사↑,Machine Learning
(주)투비파트너즈,"[중견 헬스케어 플랫폼] 백엔드 (컴공 전공자 only, 5-12년)",데이터엔지니어백엔드/서버개발데이터마이닝데이터시각화빅데이터 외,서울 서초구,5 ~ 15년 · 정규직,대학교(4년)↑,Data Engineer
(주)에이스파트너스서치펌,[글로벌/iGaming] Data Project Manager(Senior),데이터분석가아키텍쳐개발PM,서울 강남구,경력 10년↑ · 정규직,대학교(4년)↑,Data Analysis
퍼솔코리아(유),[AI  데이터 구축 기업] 제품 개발 팀장 채용,데이터분석가백엔드/서버개발앱개발웹개발SI개발 외,서울 강남구,5 ~ 10년 · 정규직,"대학(2,3년)↑",Data Analysis
(주)사람인에이치에스,[외국계/서초/매출 2조] 본사 Power Platform 개발자 채용,기술지원데이터엔지니어보안컨설팅유지보수정보보안 외,서울 서초구,경력 1년↑ · 계약직,학력무관,Data Engineer
제이앤피에이치알컨설팅,(MNCs) 글로벌 이커머스 플랫폼 데이터 분석,데이터분석가,서울 강남구,2 ~ 8년 · 정규직,"대학(2,3년)↑",Data Analysis
제이앤피에이치알컨설팅,(MNCs) 글로벌 이커머스 플랫폼 CX 운영 데이터 분석,데이터분석가,서울 강남구,1 ~ 8년 · 정규직,"대학(2,3년)↑",Data Analysis
헌터파트너스(주),Data Centre Service Assurance 경력자 채용-외국계 데이터센터,기술지원데이터엔지니어유지보수정보보안네트워크 외,서울 강남구,경력 8년↑ · 정규직,대학교(4년)↑,Data Engineer
프로페셔날핸즈인핸즈코리아(주),[화장품(대기업)] HQ CRM &amp; 데이터 전략(8-12년),데이터분석가영업마케팅마케팅기획마케팅전략인플루언서마케팅 외,서울 중구,8 ~ 12년 · 정규직,대학교(4년)↑,Data Analysis
존스랑라살(주),JLL 통합시설관리팀-데이터센터 운영 엔지니어 (3조2교대 근무),데이터엔지니어유지보수시설관리,서울 영등포구,경력무관 · 정규직,"대학(2,3년)↑",Data Engineer
